date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-12-20 13:30:00,3306.51,3306.84,3301.75,3301.61,3558760.0,-4.76,-0.14,3305.84,3309.79,3321.57,3929270.0,5509750.0,4776090.0
2016-12-20 13:15:00,3310.63,3311.96,3306.93,3306.93,2969900.0,-3.7,-0.11,3306.54,3312.53,3323.1,4393050.0,5857120.0,4832080.0
2016-12-20 11:30:00,3307.08,3313.0,3310.36,3307.08,3885720.0,3.28,0.1,3307.8,3314.49,3324.71,4795710.0,6058980.0,4880600.0
2016-12-20 11:15:00,3302.88,3307.25,3307.25,3302.68,3298930.0,4.37,0.13,3308.54,3316.61,3326.35,5342290.0,6158680.0,4954740.0
2016-12-20 11:00:00,3305.61,3305.87,3302.91,3296.64,5933040.0,-2.7,-0.08,3309.36,3318.89,3327.79,6496480.0,6262500.0,1590550.0
2016-12-20 10:45:00,3313.22,3313.22,3305.25,3302.93,5877650.0,-7.97,-0.24,3313.74,3321.82,3329.94,7090220.0,6078790.0,1293900.0
2016-12-20 10:30:00,3314.07,3317.32,3313.22,3312.34,4983220.0,-0.85,-0.03,3318.52,3324.8,3331.98,7321190.0,5836160.0,5538790.0
2016-12-20 10:15:00,3311.16,3316.39,3314.07,3309.65,6618600.0,2.91,0.09,3321.18,3327.28,3333.6,7322240.0,5637510.0,5689870.0
2016-12-20 10:00:00,3325.1,3325.31,3311.37,3311.37,9069870.0,-13.73,-0.41,3324.68,3329.66,3335.12,6975080.0,5239860.0,5629680.0
2016-12-20 09:45:00,3328.3,3328.88,3324.8,3320.02,8901770.0,-3.5,-0.11,3328.42,3332.45,3337.08,6028520.0,4608380.0,5435190.0
2016-12-19 15:00:00,3326.52,3329.48,3329.14,3325.13,7032480.0,2.62,0.08,3329.89,3333.35,3337.95,5067360.0,4042430.0,5208910.0
2016-12-19 14:45:00,3331.78,3332.52,3326.54,3326.3,4988500.0,-5.24,-0.16,3331.09,3333.67,3338.88,4351130.0,3807040.0,5144710.0
2016-12-19 14:30:00,3329.95,3331.55,3331.55,3325.08,4882770.0,1.6,0.05,3333.38,3334.94,3339.62,3952780.0,3702230.0,5102510.0
2016-12-19 14:15:00,3332.11,3332.11,3330.08,3328.22,4337070.0,-2.03,-0.06,3334.64,3336.08,3339.84,3504640.0,3750810.0,5067790.0
2016-12-19 14:00:00,3335.16,3335.16,3332.15,3331.94,4095990.0,-3.01,-0.09,3336.47,3336.68,3340.28,3188240.0,-3081390.0,5030330.0
2016-12-19 13:45:00,3338.05,3338.21,3335.11,3335.11,3451310.0,-2.94,-0.09,3336.81,3338.07,3340.77,3017500.0,-3490990.0,5009710.0
2016-12-19 13:30:00,3337.86,3340.79,3337.99,3337.4,2996780.0,0.13,0.0,3336.26,3339.16,3341.16,3262940.0,5241420.0,5068140.0
2016-12-19 13:15:00,3339.42,3340.18,3337.86,3337.06,2642070.0,-1.56,-0.05,3336.5,3339.92,3341.61,3451680.0,5742220.0,5155180.0
2016-12-19 11:30:00,3333.53,3339.84,3339.26,3333.53,2755060.0,5.73,0.17,3337.53,3340.58,3342.26,3996970.0,6019500.0,5313120.0
2016-12-19 11:15:00,3332.72,3335.22,3333.81,3331.9,3242270.0,1.09,0.03,3336.88,3341.71,3342.66,-9351030.0,6261990.0,5503080.0
2016-12-19 11:00:00,3339.34,3339.53,3332.36,3332.36,4678540.0,-6.98,-0.21,3339.33,3342.55,3343.29,-9999480.0,6375380.0,5682570.0
2016-12-19 10:45:00,3343.11,3343.66,3339.2,3338.44,3940450.0,-3.91,-0.12,3342.06,3344.08,3343.82,7219890.0,6482390.0,5814800.0
2016-12-19 10:30:00,3336.02,3344.33,3343.02,3336.02,5368510.0,7.0,0.21,3343.35,3344.3,3343.49,8032770.0,6502790.0,6125160.0
2016-12-19 10:15:00,3346.03,3346.03,3336.02,3334.83,-63984900.0,-10.01,-0.3,3343.63,3343.59,3343.35,8042040.0,6384770.0,6329450.0
2016-12-19 10:00:00,3346.03,3346.03,3346.03,3346.03,0.0,0.0,0.0,3346.54,3343.88,3343.12,21875000.0,13142000.0,9851730.0
2016-12-19 09:45:00,3346.03,3346.03,3346.03,3346.03,90775400.0,0.0,0.0,3345.77,3343.48,3342.58,22750200.0,13510400.0,10222900.0
2016-12-16 15:00:00,3344.98,3346.07,3345.64,3342.33,8004840.0,0.66,0.02,3346.1,3343.16,3342.08,5744900.0,4894860.0,6040740.0
2016-12-16 14:45:00,3350.49,3350.49,3344.45,3343.81,5414830.0,-6.04,-0.18,3345.25,3343.29,3342.01,4972810.0,4568130.0,5922510.0
2016-12-16 14:30:00,3342.52,3351.37,3350.56,3342.52,5179990.0,8.04,0.24,3343.54,3343.94,3342.1,4727500.0,4606750.0,5869140.0
2016-12-16 14:15:00,3347.7,3347.7,3342.16,3341.47,4376170.0,-5.54,-0.17,3341.22,3343.6,3342.04,4409080.0,4744180.0,5823590.0
2016-12-16 14:00:00,3342.27,3348.13,3347.7,3342.27,5748650.0,5.43,0.16,3341.19,3344.04,3342.82,4270590.0,4989750.0,5785940.0
2016-12-16 13:45:00,3335.9,3341.8,3341.38,3335.34,4144390.0,5.48,0.16,3340.21,3343.56,3343.51,4044830.0,5147210.0,5709440.0
2016-12-16 13:30:00,3338.95,3339.96,3335.9,3335.79,4188310.0,-3.05,-0.09,3341.34,3342.67,3344.72,4163450.0,5747540.0,5725560.0
2016-12-16 13:15:00,3342.35,3344.09,3338.97,3338.97,3587900.0,-3.38,-0.1,3344.34,3343.12,3345.97,4486000.0,6274140.0,5776230.0
2016-12-16 11:30:00,3342.81,3344.94,3341.99,3341.03,3683690.0,-0.82,-0.02,3345.98,3342.37,3347.11,5079270.0,6561400.0,5937800.0
2016-12-16 11:15:00,3346.11,3346.98,3342.81,3341.65,4619860.0,-3.3,-0.1,3346.89,3341.68,3347.78,5708910.0,6935390.0,6159770.0
2016-12-16 11:00:00,3350.92,3351.34,3347.02,3346.48,4737500.0,-3.9,-0.12,3346.92,3341.01,3347.9,6249590.0,7186620.0,6352130.0
2016-12-16 10:45:00,3347.17,3356.29,3350.92,3346.5,5801030.0,3.75,0.11,3344.01,3340.73,3347.97,7331630.0,7276900.0,6756500.0
2016-12-16 10:30:00,3346.54,3348.45,3347.17,3345.49,6554250.0,0.63,0.02,3341.9,3340.26,3348.78,8062280.0,7131530.0,7262550.0
2016-12-16 10:15:00,3342.71,3348.53,3346.54,3342.71,6831890.0,3.83,0.11,3338.75,3340.48,3350.4,8043540.0,6903010.0,7525060.0
2016-12-16 10:00:00,3332.47,3342.94,3342.94,3332.47,7323290.0,10.47,0.31,3336.47,3341.6,3352.4,8161870.0,6582140.0,7575970.0
2016-12-16 09:45:00,3335.36,3341.94,3332.47,3330.54,10147700.0,-2.89,-0.09,3335.1,3343.46,3354.77,8123660.0,6271680.0,7504530.0
2016-12-15 15:00:00,3331.44,3340.39,3340.38,3329.82,9454250.0,8.94,0.27,3337.45,3346.76,3358.27,7222170.0,5703590.0,7282150.0
2016-12-15 14:45:00,3335.02,3337.96,3331.44,3331.44,6460590.0,-3.58,-0.11,3338.62,3348.82,3361.58,6200790.0,5278330.0,7115160.0
2016-12-15 14:30:00,3336.01,3336.07,3335.14,3327.14,7423540.0,-0.87,-0.03,3342.21,3351.85,3365.45,5762470.0,5314200.0,7108660.0
2016-12-15 14:15:00,3344.23,3344.4,3336.05,3333.09,7132170.0,-8.18,-0.24,3346.73,3353.88,3368.68,5002410.0,5384140.0,7004060.0
2016-12-15 14:00:00,3346.39,3346.39,3344.23,3339.54,5640280.0,-2.16,-0.06,3351.83,3354.8,3371.82,4419700.0,5517640.0,6868670.0
2016-12-15 13:45:00,3349.48,3351.71,3346.26,3346.01,4347390.0,-3.22,-0.1,3356.07,3355.22,3374.64,4185000.0,6236110.0,6855550.0
2016-12-15 13:30:00,3357.39,3357.46,3349.35,3349.35,4268990.0,-8.04,-0.24,3359.01,3357.31,3376.88,4355860.0,7393560.0,6896160.0
2016-12-15 13:15:00,3361.17,3363.44,3357.77,3357.0,3623230.0,-3.4,-0.1,3361.49,3360.31,3378.88,4865920.0,8147110.0,7119090.0
2016-12-15 11:30:00,3365.44,3368.93,3361.53,3360.79,4218630.0,-3.91,-0.12,3361.02,3363.2,3380.34,5765870.0,8569800.0,7278210.0
2016-12-15 11:15:00,3360.95,3365.44,3365.44,3359.51,4466780.0,4.49,0.13,3357.77,3366.07,3381.88,6615590.0,8737380.0,7523160.0
2016-12-15 11:00:00,3361.91,3363.35,3360.95,3356.88,5201690.0,-0.96,-0.03,3354.36,3369.78,3383.33,8287210.0,8860710.0,7818470.0
2016-12-15 10:45:00,3355.4,3364.93,3361.77,3352.99,6819270.0,6.37,0.19,3355.61,3374.34,3385.77,10431300.0,8952000.0,8152040.0
2016-12-15 10:30:00,3345.29,3355.42,3355.4,3341.81,8122990.0,10.11,0.3,3359.13,3379.06,3387.74,11428300.0,8903120.0,8437230.0
2016-12-15 10:15:00,3349.26,3356.15,3345.29,3345.29,8467200.0,-3.97,-0.12,3365.39,3383.49,3390.21,11373700.0,8623970.0,8512310.0
2016-12-15 10:00:00,3367.17,3367.17,3348.41,3346.61,12824900.0,-18.76,-0.56,3374.37,3388.83,3393.34,10859200.0,8219700.0,8421980.0
2016-12-15 09:45:00,3363.86,3378.04,3367.17,3361.47,15921900.0,3.31,0.1,3385.2,3394.07,3396.41,9434210.0,7474980.0,8154470.0
2016-12-14 15:00:00,3386.68,3386.98,3379.38,3378.3,11804500.0,-7.3,-0.22,3393.08,3396.46,3398.53,7472740.0,6398760.0,7749740.0
2016-12-14 14:45:00,3390.23,3393.59,3386.68,3386.66,7850140.0,-3.55,-0.1,3398.99,3397.45,3399.5,6377950.0,6091070.0,7406020.0
2016-12-14 14:30:00,3402.58,3402.58,3390.21,3390.21,5894480.0,-12.37,-0.36,3401.59,3397.47,3400.15,5874210.0,5986620.0,7374410.0
2016-12-14 14:15:00,3406.3,3406.3,3402.58,3400.71,5700050.0,-3.72,-0.11,3403.29,3397.69,3400.4,5580210.0,6308950.0,7370380.0
2016-12-14 14:00:00,3408.95,3412.11,3406.53,3405.88,6114580.0,-2.42,-0.07,3402.93,3396.87,3399.75,5515760.0,6776230.0,7306700.0
2016-12-14 13:45:00,3399.67,3409.83,3408.95,3399.67,6330500.0,9.28,0.27,3399.84,3397.2,3398.57,5324780.0,7352080.0,7248010.0
2016-12-14 13:30:00,3398.74,3401.25,3399.67,3398.74,5331440.0,0.93,0.03,3395.92,3396.43,3396.79,5804190.0,7971330.0,7297490.0
2016-12-14 13:15:00,3400.7,3402.7,3398.74,3397.29,4424460.0,-1.96,-0.06,3393.36,3396.94,3395.97,6099030.0,8400650.0,7363060.0
2016-12-14 11:30:00,3392.18,3400.77,3400.77,3392.18,5377830.0,8.59,0.25,3392.08,3397.84,3395.37,7037680.0,8624260.0,7433310.0
2016-12-14 11:15:00,3389.31,3392.02,3391.09,3388.88,5159650.0,1.78,0.05,3390.81,3398.76,3394.79,8036700.0,8833950.0,7595350.0
2016-12-14 11:00:00,3386.32,3390.03,3389.31,3380.36,8727560.0,2.99,0.09,3394.55,3400.61,3394.8,9379390.0,9100720.0,7731790.0
2016-12-14 10:45:00,3392.24,3394.11,3386.87,3386.87,6805670.0,-5.37,-0.16,3396.93,3401.55,3395.02,10138500.0,8720970.0,7768960.0
2016-12-14 10:30:00,3394.32,3397.49,3392.36,3389.41,9117710.0,-1.96,-0.06,3400.52,3402.83,3395.5,10702300.0,8762200.0,8222920.0
2016-12-14 10:15:00,3409.77,3409.77,3394.42,3393.28,10372900.0,-15.35,-0.45,3403.6,3403.11,3396.29,10210800.0,8431820.0,8757350.0
2016-12-14 10:00:00,3401.25,3410.47,3409.77,3399.01,11873100.0,8.52,0.25,3406.71,3402.62,3396.93,9631200.0,7837170.0,8790830.0
2016-12-14 09:45:00,3399.41,3404.94,3401.25,3396.33,12523000.0,1.84,0.05,3406.67,3399.95,3396.94,8822050.0,7143940.0,8657700.0
2016-12-13 15:00:00,3407.68,3407.68,3404.8,3402.18,9624620.0,-2.88,-0.08,3406.17,3397.16,3397.73,7303460.0,6623650.0,8560870.0
2016-12-13 14:45:00,3409.25,3409.25,3407.75,3405.18,6660540.0,-1.5,-0.04,3405.14,3395.01,3397.81,6822130.0,6325470.0,8608960.0
2016-12-13 14:30:00,3408.91,3416.21,3409.97,3408.91,7474760.0,1.06,0.03,3402.62,3392.89,3397.97,6652820.0,6242360.0,8688180.0
2016-12-13 14:15:00,3398.76,3411.51,3409.57,3398.76,7827330.0,10.81,0.32,3398.53,3390.83,3398.5,6043150.0,6356740.0,8678340.0
2016-12-13 14:00:00,3399.9,3400.63,3398.76,3396.2,4930040.0,-1.14,-0.03,3393.22,3388.99,3398.76,5465830.0,6362860.0,8719200.0
2016-12-13 13:45:00,3395.15,3405.02,3399.64,3395.15,7217970.0,4.49,0.13,3388.15,3388.48,3399.38,5943840.0,6816950.0,9017840.0
2016-12-13 13:30:00,3390.15,3395.75,3395.15,3390.12,5813980.0,5.0,0.15,3384.87,3388.18,3400.46,5828810.0,7683640.0,9150430.0
2016-12-13 13:15:00,3383.28,3389.54,3389.54,3382.76,4426420.0,6.26,0.19,3383.17,3389.48,3403.14,5831900.0,9082880.0,9199850.0
2016-12-13 11:30:00,3372.81,3383.02,3383.02,3372.81,4940750.0,10.21,0.3,3383.13,3391.24,3405.69,6670340.0,9744480.0,9524980.0
2016-12-13 11:15:00,3383.34,3383.78,3373.41,3370.79,7320100.0,-9.93,-0.29,3384.76,3393.94,3409.32,7259890.0,10171500.0,9760280.0
2016-12-13 11:00:00,3385.91,3386.16,3383.25,3380.29,6642810.0,-2.66,-0.08,3388.82,3398.3,3413.5,7690050.0,10498100.0,10205000.0
2016-12-13 10:45:00,3390.01,3390.9,3386.63,3386.28,5829410.0,-3.38,-0.1,3391.49,3400.61,3417.8,9538470.0,10892500.0,10712700.0
2016-12-13 10:30:00,3390.84,3390.84,3389.34,3383.46,8618630.0,-1.5,-0.04,3395.78,3403.04,3423.17,12333900.0,11134000.0,11421100.0
2016-12-13 10:15:00,3393.2,3399.08,3391.19,3391.19,7888520.0,-2.01,-0.06,3399.34,3406.17,3428.4,12818600.0,10999900.0,11536600.0
2016-12-13 10:00:00,3396.6,3403.63,3393.67,3393.49,9470880.0,-2.93,-0.09,3403.12,3408.52,3433.15,13083000.0,11075500.0,11572800.0
2016-12-13 09:45:00,3394.21,3398.67,3396.6,3384.05,15884900.0,2.39,0.07,3407.79,3410.27,3438.06,13306200.0,11218700.0,11489300.0
2016-12-12 15:00:00,3407.15,3412.34,3408.11,3404.16,19806400.0,0.96,0.03,3409.73,3412.73,3443.23,12246400.0,10617200.0,11087700.0
2016-12-12 14:45:00,3410.05,3413.03,3407.15,3402.05,11042400.0,-2.9,-0.09,3410.31,3416.81,3447.88,9934140.0,9316820.0,10473800.0
2016-12-12 14:30:00,3416.78,3418.47,3410.05,3401.11,9210630.0,-6.73,-0.2,3413.0,3420.14,3452.57,9181270.0,9305490.0,10320500.0
2016-12-12 14:15:00,3406.32,3417.03,3417.03,3402.79,10586400.0,10.71,0.31,3413.93,3424.7,3457.44,9068020.0,9349080.0,10278300.0
2016-12-12 14:00:00,3410.64,3416.26,3406.32,3405.04,10586400.0,-4.32,-0.13,3412.75,3428.71,3461.87,9131330.0,9912000.0,10249000.0
2016-12-12 13:45:00,3420.63,3420.63,3410.99,3408.97,8244850.0,-9.64,-0.28,3415.74,3435.0,3466.51,8988000.0,10532900.0,10099000.0
2016-12-12 13:30:00,3414.66,3423.18,3420.63,3411.87,7278050.0,5.97,0.17,3423.3,3443.29,3470.23,8699500.0,11708200.0,10041700.0
2016-12-12 13:15:00,3410.94,3418.1,3414.66,3406.41,8644400.0,3.72,0.11,3427.27,3450.63,3473.58,9429710.0,12073300.0,10142200.0
2016-12-12 11:30:00,3421.25,3424.24,3411.15,3411.15,10902900.0,-10.1,-0.3,3435.47,3457.78,3477.06,9630140.0,12070100.0,10205600.0
2016-12-12 11:15:00,3448.83,3448.83,3421.25,3421.25,9869790.0,-27.58,-0.8,3444.66,3465.85,3480.56,10692700.0,11759800.0,10336900.0
2016-12-12 11:00:00,3441.27,3449.63,3448.83,3441.27,6802360.0,7.56,0.22,3454.26,3473.73,3483.61,12077800.0,11558200.0,10474400.0
2016-12-12 10:45:00,3456.18,3457.2,3440.45,3437.89,10929100.0,-15.73,-0.46,3463.27,3478.96,3484.66,14717000.0,11630700.0,10614800.0
2016-12-12 10:30:00,3457.1,3460.51,3455.67,3453.34,9646580.0,-1.43,-0.04,3473.99,3485.01,3486.14,14716900.0,11335400.0,10615800.0
2016-12-12 10:15:00,3469.25,3469.42,3457.1,3450.0,16215500.0,-12.15,-0.35,3480.09,3490.18,3486.86,14510000.0,11207600.0,10671200.0
2016-12-12 10:00:00,3493.88,3493.88,3469.25,3469.25,16795700.0,-24.63,-0.7,3487.04,3495.03,3487.63,12827000.0,10586000.0,10289800.0
2016-12-12 09:45:00,3489.27,3495.4,3493.88,3484.33,19998000.0,4.61,0.13,3493.2,3498.03,3488.08,11038600.0,9665110.0,9705640.0
2016-12-09 15:00:00,3486.2,3494.04,3494.04,3485.91,10928500.0,7.84,0.22,3494.65,3497.17,3487.17,8544450.0,8375110.0,8994000.0
2016-12-09 14:45:00,3491.84,3491.84,3486.2,3481.93,8612240.0,-5.64,-0.16,3496.04,3496.53,3486.53,7954000.0,8211060.0,8790580.0
2016-12-09 14:30:00,3500.02,3500.02,3491.84,3490.62,7800600.0,-8.18,-0.23,3500.26,3496.35,3486.1,7905210.0,8341080.0,8612790.0
2016-12-09 14:15:00,3501.03,3501.79,3500.02,3497.66,7853560.0,-1.01,-0.03,3503.02,3495.28,3485.09,8344890.0,8914060.0,8459860.0
2016-12-09 14:00:00,3500.95,3502.25,3501.17,3497.1,7527330.0,0.22,0.01,3502.86,3493.49,3483.73,8291640.0,9390500.0,8242090.0
2016-12-09 13:45:00,3507.3,3507.3,3500.95,3497.1,7976290.0,-6.35,-0.18,3499.68,3490.36,3482.44,8205770.0,9598850.0,8064590.0
2016-12-09 13:30:00,3505.68,3507.3,3507.3,3502.67,8368290.0,1.62,0.05,3497.03,3487.26,3480.98,8468120.0,9896190.0,7957710.0
2016-12-09 13:15:00,3500.13,3505.94,3505.68,3500.13,9998980.0,5.55,0.16,3492.44,3483.55,3479.41,8776950.0,10134800.0,7827310.0
2016-12-09 11:30:00,3485.7,3499.26,3499.21,3485.5,7587300.0,13.51,0.39,3487.53,3480.22,3478.08,9483230.0,9993650.0,7620430.0
2016-12-09 11:15:00,3487.72,3487.72,3485.24,3483.16,7097990.0,-2.48,-0.07,3484.11,3478.12,3477.07,10489400.0,9746160.0,7580930.0
2016-12-09 11:00:00,3484.35,3489.53,3487.72,3484.35,9288020.0,3.37,0.1,3481.04,3477.18,3476.73,10991900.0,9612890.0,7699890.0
2016-12-09 10:45:00,3481.08,3485.28,3484.35,3480.35,9912460.0,3.27,0.09,3477.49,3476.53,3476.45,11324300.0,9370110.0,7880060.0
2016-12-09 10:30:00,3482.13,3487.32,3481.15,3478.69,13530400.0,-0.98,-0.03,3474.67,3475.85,3476.17,11492700.0,8884500.0,8175490.0
2016-12-09 10:15:00,3469.87,3483.02,3482.1,3469.87,12617900.0,12.23,0.35,3472.9,3474.89,3475.86,10504100.0,8005660.0,8031550.0
2016-12-09 10:00:00,3469.9,3470.18,3469.87,3466.19,9610900.0,-0.03,0.0,3472.14,3473.98,3475.27,9002970.0,7093680.0,7762850.0
2016-12-09 09:45:00,3464.87,3471.59,3469.98,3461.98,10949700.0,5.11,0.15,3473.33,3474.52,3475.12,8233850.0,6530340.0,7562590.0
2016-12-08 15:00:00,3472.32,3472.96,3470.24,3466.65,10754500.0,-2.08,-0.06,3475.58,3474.7,3475.06,7415950.0,6019230.0,7300840.0
2016-12-08 14:45:00,3477.5,3479.03,3472.32,3470.81,8587330.0,-5.18,-0.15,3477.02,3475.27,3474.83,6276300.0,5519800.0,7041230.0
2016-12-08 14:30:00,3475.83,3479.19,3478.28,3475.18,5112420.0,2.45,0.07,3476.88,3475.95,3474.75,5507250.0,5247220.0,6940330.0
2016-12-08 14:15:00,3481.49,3481.62,3475.83,3475.63,5765270.0,-5.66,-0.16,3475.82,3476.02,3474.0,5184390.0,5415690.0,6964580.0
2016-12-08 14:00:00,3477.46,3483.87,3481.23,3477.46,6860200.0,3.77,0.11,3475.72,3476.28,3473.25,4826830.0,5786890.0,6966060.0
2016-12-08 13:45:00,3471.13,3477.82,3477.46,3470.32,5056290.0,6.33,0.18,3473.81,3476.37,3472.14,4622510.0,6390020.0,6890500.0
2016-12-08 13:30:00,3472.98,3474.06,3471.62,3471.58,4742070.0,-1.36,-0.04,3473.52,3476.5,3470.87,4763300.0,7466480.0,6915240.0
2016-12-08 13:15:00,3475.3,3475.91,3472.98,3472.7,3498120.0,-2.32,-0.07,3475.02,3476.83,3469.95,4987190.0,8057440.0,7010290.0
2016-12-08 11:30:00,3471.71,3476.72,3475.29,3471.03,3977450.0,3.58,0.1,3476.22,3476.56,3468.71,5646990.0,8432020.0,7158440.0
2016-12-08 11:15:00,3476.37,3477.96,3471.71,3471.2,5838640.0,-4.66,-0.13,3476.85,3475.72,3467.34,6746950.0,8594840.0,7370630.0
2016-12-08 11:00:00,3479.11,3479.34,3475.99,3474.19,5760240.0,-3.12,-0.09,3478.93,3475.42,3466.36,8157520.0,8582460.0,7452550.0
